Signal,Frequency_1,Frequency_2,Frequency_3,Frequency_4,Frequency_5
"[ -3.36305344 168.04547824 229.1676547  ... 118.76802607   8.66409884
 -78.38435033]",2575.248499035053,3383.0400849570033,3067.8164950878436,1585.645429590791,994.5220953924893
"[   3.62902012  293.73217704  200.80118797 ... -167.75375718 -110.37645225
   46.98772938]",3088.3366668497133,2192.8686753867696,3772.254430342798,4757.488770017148,4126.008902389534
"[   2.11744847  210.71778893  286.58415233 ...  -19.44137863 -102.94111494
 -145.40340112]",1786.8760823069904,2756.1056316669246,2826.099384999538,3179.772840594178,684.4988321081171
"[  -5.67511403  318.06924628  189.36755145 ...  206.4240618   -29.04605368
 -184.74015173]",3413.8672769596988,4715.0570958762,4887.215266670703,3051.765500777564,4311.636358106297
"[ 9.57963220e-02  2.40135735e+02  3.16056367e+02 ...  1.00168051e+02
  3.68778084e+01 -5.58353396e+01]",3277.706827602867,1486.544492998237,1407.791953209455,3707.1917639985504,806.1426005999003
"[ -5.70615236 238.96241074 301.30408153 ... 210.35361583 105.48121901
 -93.66154271]",3094.723592054435,3406.7771584192874,1146.7575388889559,2068.813197130119,2100.4584389494416
"[  1.93974358 168.79544186 269.77168962 ... -75.74355951 -98.03358508
 -42.34496708]",3128.1123789540966,1335.8853023835795,2033.921245865952,1511.4007927081868,1011.1958736933195
"[ -3.16631379 238.23432653 165.65143412 ... -76.04848366 -17.63783049
  47.20002846]",4510.477486889975,1700.3893578382442,3497.6271771696156,1498.8343281374143,4386.185824395544
"[   2.11344907  209.58615327  346.12379537 ...  -60.94590078 -126.88649179
 -162.44765124]",2039.772439091166,993.0284220838078,2602.143197254314,2321.6591839201474,967.6876547208877
"[ -7.44036484 170.46178138 200.43158272 ... 152.4046825  248.40578001
 187.13575474]",1337.4295058356875,1298.2962142264444,3941.705628299168,1715.2248163889656,4028.6151769817443
"[ -5.07532433 298.03508401 151.49095901 ... -24.16620545 -90.32733735
 -58.00403006]",4500.35275739533,4496.56917000331,618.4603257283594,4649.944980327205,3218.0390247651335
"[  0.77282522 163.78870839 246.33740748 ... 230.047277   289.40642884
 272.6641651 ]",3422.4770953924076,1269.6244621735564,853.220847784453,1266.4520755191568,585.3732459379294
"[-11.48646989 174.75380929 226.89001827 ... 172.31288578 127.57284984
  84.27535134]",1964.3829060377195,669.5852618278508,1864.3517196074254,732.4788078299335,3655.9687299812026
"[  2.80487977 159.93435425  91.36678562 ... -75.47587937   3.53172814
  59.15926011]",4866.470740222945,3840.358485867945,3789.723942750187,210.56470294881188,4537.421633513667
"[  0.76363558  83.5836556  153.28185615 ... 101.60368278 107.93645465
 102.56393485]",713.1384189719539,916.4239714540362,513.2411508885345,739.8768792949863,1190.4012739805564
"[ -2.01299523 164.46467486 169.78523767 ... -10.58337891 142.69115313
 147.54070263]",4962.733024544131,450.8677255462117,1152.265388449414,1128.2766409717108,2928.3753032595814
"[  1.9550316  255.58547294 155.63672702 ... -59.89468728 108.58269975
  90.40319962]",3407.3537590953015,4128.836771458721,4634.559229376108,2675.782262217062,4581.571676205701
"[  0.28245932 193.52807682 237.58125731 ...  54.1707       2.83360165
  -3.95164193]",2770.6777610220297,2881.479445838854,1162.6536543093612,4433.193598277152,1666.0829401778851
"[   8.25930205  315.94220157  223.51096792 ...  107.03700885  -65.57868544
 -157.87622813]",3555.0518140087875,3688.280013705592,2550.6575450554124,4946.980248768872,1909.0701797581391
"[ -2.17327749 189.64850154 130.20166275 ... -85.6493949   46.50195519
  44.94452278]",4144.40168822118,1321.1584964370504,814.9536530265796,4655.800309838521,1793.0780209082445
"[  1.21652823 238.92275164 250.18346774 ... -17.65040533 -67.87914452
 -40.88040567]",3550.1861777891663,517.6473056188457,2073.316601505872,35.428909641088744,3787.8991914388557
"[  2.55484573 139.11953435 142.19224723 ...  42.04756245 -31.91477535
 -33.2547012 ]",4862.070741193621,2058.554892314215,330.029235711846,3864.086613870202,2716.107486825108
"[ -2.46778993 220.42900324 308.32233934 ...  52.95087125  43.1345593
  78.34829296]",1956.6237758848729,253.22156572417907,2730.145951790405,2227.713455680891,2934.2462455661275
"[ -2.43691791 170.75168244 210.82439317 ... 164.24546221  11.91824429
 -82.70779591]",961.6221609483619,3854.030471746616,2708.630404513084,1048.5810027293517,874.5012665631405
"[  7.50214477 164.95130122 161.32636585 ... -47.31126843 -27.98817582
 -45.1128302 ]",3901.270111209788,2098.7725031979458,1363.0733019352526,4723.774134575229,3873.7798315181167
"[ -1.5507758  126.17697739 158.81899879 ... -56.55726781  48.89839186
  76.49411198]",3957.571470485959,3205.406509097651,840.7843413467265,423.161322693612,1048.3703635305255
"[  4.26543087 161.95123331 176.59324415 ... -35.19584993 -35.56840062
  25.32105634]",2892.2182286165366,4701.204178062931,2195.725057422896,2613.6331708972393,3596.2935205800964
"[   0.9782475   256.97484792  157.89200966 ...   25.65996298  -29.95037792
 -184.20287701]",2098.9982419310613,3890.8597995871437,3244.0881757482907,4825.669851369813,4874.902466266949
"[ -3.57434479 112.84640987 115.77227867 ... -81.06806144 -98.66248996
 -91.88267149]",855.9374616325736,75.89493465346989,3481.4004957863012,4613.032169764822,2681.8547727598057
"[   0.26863864  178.82338346  155.56157171 ...  -71.29282132 -185.84431513
 -108.8330303 ]",1527.2179216795137,1245.9189883358797,413.93506950109946,4438.090772123987,4438.144831262241
"[   2.30782348  172.95627518  192.69124424 ...   41.18485451  -78.16835759
 -137.46362497]",2031.5932183775012,4192.007288913936,570.0449066513256,926.8643353873681,414.52150852243363
"[ -3.82907247 195.66031242 215.92580397 ... 120.61319929 134.31109533
 218.1524987 ]",4803.364334659434,9.12537456510101,1979.3517927579082,1174.37086736419,2385.8238801409784
"[  -4.06951946  247.75702088   53.44411335 ...    1.80290073  -24.13760286
 -105.11017684]",4953.999024326593,226.87292023223333,4561.123407263575,4895.431034706312,4605.75208516929
"[   5.93082763  154.84798088  188.61491205 ...   36.84632308  -40.37108259
 -102.98076629]",3283.910706537725,2294.704858401801,2675.6830310759624,4677.389273764354,1625.919558558153
"[ -4.24022846 153.76073922 198.14958316 ...  91.55102284  33.26121345
 -32.89447366]",4467.350013974044,1534.6355781438997,1270.5980470305376,2760.7103563019223,4011.3383274741004
"[  -2.10592441  146.90802348   81.75224044 ... -140.95468695  -13.90344697
   89.36264757]",4726.464214331242,4615.395802568883,2621.182116264493,4382.617084774305,1904.0547990735179
"[ -0.31076007 143.52764992  91.15082936 ...  62.72698564 100.32346348
  74.4163835 ]",4052.2715155661276,4998.816730429271,119.30325506603025,342.277040225666,932.9115602077392
"[ -4.18119158 100.91759835 141.16459331 ...  49.3757769   -4.21239284
 -28.47725575]",918.5092309374207,1912.1060105366628,1595.9245604780162,4037.9443214218104,98.44895830566969
"[  0.07264921  41.04559415  46.07330909 ...  -3.25355873 -21.48687847
 -56.80560469]",206.6311989492845,4474.79048028602,605.5612962186582,1187.871093906864,129.45066995215797
"[  1.74688839 115.33326884 148.07469349 ... -29.12276545 -68.2882656
 -42.58971855]",4097.175196077032,1833.841595065196,1801.131864284566,1921.6904368155363,1484.3831720334724
"[  -7.99316836  184.01655545  254.15426505 ...   52.10788338  -61.69919926
 -137.43401815]",2644.7590001705953,2664.962205147505,1968.628198514588,1818.6176500577562,1410.0689011963814
"[ -4.44063911 213.15125161 200.05730244 ... 119.14556994  94.30099974
   9.14480623]",348.25634971220893,2931.508918544687,4491.190703020444,3514.7476804226635,12.713578006446626
"[  -4.62205076  164.57690063  170.79826322 ... -125.91931936 -104.41946888
  -89.87349408]",3192.3600579363524,4932.546921123111,2946.8686912755984,729.7684570656173,990.7219876586927
"[   2.63573899  183.96621796  134.14688133 ... -127.33904437  -56.59784784
  -44.0246743 ]",4579.631711876265,4534.35466510988,372.06535453840365,452.7103324706232,2282.863363730079
"[  -6.99274766  368.83784337  297.39123422 ...  309.54159414  102.07253964
 -265.55065532]",3844.71417998531,2278.8417233732016,4584.904055746812,3225.8368964542,3550.7737294583976
"[  5.0216267  115.64701582 137.63906467 ... 121.30315713 113.3807801
  37.50051614]",3490.718565324746,508.23036811333805,147.39179671487332,1095.0839827326045,2123.765404392734
"[   3.89206382  200.18196774  249.44669032 ... -219.47101864 -134.97095164
   23.08597205]",1635.0814038983165,3682.279615492873,320.51593770357124,1826.9509671097599,3213.471537260695
"[ 13.57587028 155.43127492 150.06929668 ...  45.518816    47.04713302
  26.85647698]",4514.093195841797,852.0304935818058,1265.601307822839,418.1958225470202,4347.629144118928
"[  1.09907313 171.61038709 129.12417938 ... 103.13720139 -11.08719695
 -43.44119105]",821.5711035612396,786.5129611962104,4097.9533008578055,898.2523708211276,4490.317714235759
"[  2.81875734 184.40483009  67.51959213 ... 135.04136746  41.22980683
  15.72995619]",4608.428033268026,4401.954851403134,4358.109044270144,480.44934267687097,145.38075397249887
"[ 6.27269464 55.212732   85.9482695  ... -2.87088188 26.05114496
 64.35219996]",600.7466843263022,258.34683489201814,81.50471952804712,63.93558644299071,2643.2334729861286
"[  4.07316417 151.69912877 224.46960699 ... -27.15045848  13.15683891
  16.14681241]",2624.465761228487,55.59229593627752,3048.6645444442,1779.003364156022,1668.248624127544
"[ -7.84517353 231.23640912 250.40215393 ...  47.58936467  81.77375306
  79.55438816]",4533.454910931885,3484.733745145072,1586.6068572981094,2610.1983244743265,1084.159260795504
"[  -7.77164426  224.68515128  161.46629529 ... -219.12051624  -64.36291004
    9.19977801]",335.96229601899563,4554.376317448789,2075.0781783412863,3578.9970916515667,4756.639620975024
"[  3.56396081 173.94573545 183.55296661 ... -44.01208351  20.47708145
  23.89924269]",1069.108124204578,3202.473759170311,2568.8334174665997,2280.2312048211506,4898.579160392326
"[  2.13935844 181.05202635 113.55250108 ...   3.71215313 136.87446013
 122.36636961]",4498.512289113684,37.326557980116064,4127.638068387368,3701.8502718090162,1877.41213927272
"[  1.57993045 146.83766025 200.50999663 ...  37.49811423  30.43310062
   9.48230855]",1591.6975473039754,560.1732773289098,1738.4466557239284,3684.480886639707,2812.008943249763
"[  2.0002297  252.89142274 154.31375727 ... -27.89641588 -19.99590258
 -49.39366116]",4226.351899614164,4949.959691675648,123.6777138955525,2116.1882141107963,4177.860165538497
"[  6.0657363  240.12602104 110.02641066 ... -60.79388665 124.114558
 107.30557415]",2465.338185799323,2106.7104456764137,4623.700610047586,4699.558718232334,3891.1125341103957
"[  1.27694828 130.85616081 154.34944411 ... 153.07680399 126.59035705
  38.29397457]",918.1904650831231,3572.770174415512,989.305764705929,267.92292504083986,1569.5858179254492
"[ -4.55967347 133.79345503 231.56037664 ... -67.25194309 -46.56183934
 -10.26656746]",1347.9923521294509,591.135258502987,1785.1561679498334,1374.9165967693516,2529.731600664026
"[ -3.07119647 160.77884347 147.15728644 ... -49.68453625  -9.01458448
  -5.08146335]",3489.111941162155,3247.612233669263,880.9883821964976,324.0153382445209,4177.617086149694
"[  0.71202814 204.54091048 250.56861839 ...  95.866187    32.7450705
 -44.71234118]",3941.9738599509183,2863.6667835049752,809.101779099247,2474.138847158974,745.5253113181266
"[ -1.39939159 100.87384958  77.43947886 ...  87.42128104   1.01437751
  24.30788961]",4040.8566937893347,539.1130018723707,2855.936486609708,395.4345635527917,4800.223419242155
"[  -1.96144152  106.56131167  165.68117228 ... -107.78416662  -77.68035636
  -28.87734261]",2519.3180625513874,3072.1379623983466,370.89133236669784,2374.1300773369103,1180.5665964714992
"[  3.88754724 142.6554258  117.72809345 ...  68.51786898  68.89100306
 -32.72402802]",1553.721528034021,981.0134271228685,4624.881548918175,4680.6664332487335,1785.4423252990427
"[  5.11171969 150.20259865 188.3037388  ...  -1.70735825  43.93863937
  10.25742937]",2451.279419519378,1957.4285445511937,472.5338008550546,4578.64220185367,1456.6950883131103
"[   0.52540945  260.69156664  274.10492802 ... -122.22523242  -98.66572408
   26.49087694]",4284.556572127551,3281.1359787536985,3891.130870767676,2128.9557669636974,890.2648139105563
"[  1.67038994 166.87036516 255.30263822 ... -89.95190564  19.96939763
 104.34866948]",1158.2984125787734,3255.4645516590035,884.2573355843087,1591.0714756575214,1632.9591438274604
"[  10.34048605  194.09813171  153.12803427 ...  -73.64702594 -102.8181581
    2.50375072]",1445.114308605543,2662.2533878069003,544.6260499661306,4902.139055569512,2831.2132674732143
"[ -2.36200133 214.99838607 187.64721138 ...  81.08000175  34.69997338
 -82.78885118]",3589.6229150216323,1697.8145716973243,1312.3910922739585,2212.188242699865,4489.914405912424
"[  5.56988433 115.53027954 153.19307232 ... -96.84231587 -91.09630433
 -89.97095211]",932.7447922152696,957.9377861023893,3864.9094438288425,2487.365587700713,771.8049929191885
"[ -1.17449795 197.6458242  222.83584589 ...  -4.82758007 -41.0382014
 -67.5938148 ]",1798.8979538905671,3170.020889979307,4487.545394946766,2477.751541855712,1658.5811378104515
"[ -0.89718069 175.75734447 117.96605221 ...  50.49172848 124.66719965
  90.24464669]",4216.725265927596,574.4420053452731,4986.127426837619,1303.2074983707407,4145.506563744977
"[ -1.38288087 164.72745854 165.71830069 ...  16.15887341 110.1051729
 181.53528089]",4809.475935927745,3028.650492524612,1722.2532435711637,736.3639567021469,2047.0963910348325
"[-10.28487586 181.47056061 198.19800064 ... -77.23396306 -57.05771502
 -45.22097595]",1451.3068349657242,3464.137458928563,1913.929995696091,2273.1690460314335,4453.744116555154
"[  -9.41095162  334.95204609  240.32933131 ... -174.07426014 -316.50742145
  -73.95091735]",3581.119584939386,3532.1473473550345,4953.352528400886,2525.1113658579593,3170.959026237319
"[  9.2576151  144.31875593  94.34499394 ...  -8.00348259  13.61688956
 -65.6998324 ]",2593.834528775254,754.7178534388019,4806.759527445038,4902.346928296231,293.40931127772257
"[  -6.07985541  240.91107985  210.83627871 ...  195.9652614   -46.77126964
 -284.51558628]",3519.906199082661,4119.910184138674,4369.910944665923,2443.7743283938557,906.6605120765265
"[-10.47359743 132.31111597 212.39012874 ...  95.68549336  50.49366683
  11.35848661]",2958.308932645835,1627.2769601505886,1831.6167143711225,223.3825609093264,2479.7940489143816
"[ -3.25767719 140.79875904 178.6363202  ... -26.82856973  12.60831632
 -59.42720403]",736.8905058259221,3107.524048093102,584.6560491605716,882.6223980652085,3816.7531676464105
"[  6.63367543 173.58544214 245.42960285 ... -32.36522024 -42.74857881
 -90.80843414]",1513.002351331752,1614.5668424045427,1039.8866655017325,1429.6890901699726,4665.644069353536
"[  3.1019998  122.70691111 110.05490772 ...   6.96190427  55.51961065
  12.77344406]",95.97875074718377,1957.1870779526234,2361.5349690998514,2122.1861172538156,4992.860558808546
"[  3.46035355 150.65693247 178.66593897 ... -27.67509099  54.68600154
  60.70660874]",593.6062466313792,4035.690209000706,2945.326007767346,1979.216937381675,1026.4502575747133
"[ -8.40323601 217.43163347 332.87303553 ... 177.76004518 133.99705588
  48.65340853]",1483.528425466757,2552.803954814278,860.0964072234385,2444.7196855662414,2150.3717697278585
"[   3.72949736  197.86435545  186.56939427 ...   -9.79768831  -36.87824625
 -117.67012752]",1165.7646109898308,2937.012177806693,526.977102312691,4135.635528077248,3295.9242223989677
"[  6.52228416 265.56640807 264.53927668 ...  14.03744814 134.50482863
  71.22916177]",1266.9052189828449,3669.481749228016,2507.5357290742763,2885.3161624563745,4511.826475304653
"[  -0.34328875  245.40271132  311.08083502 ... -135.59183358   -8.02092504
  192.36211913]",3041.259439997377,3241.0579021598332,2153.3026161498465,2507.2233574915526,345.38918624030583
"[  1.13979545 177.38569079 232.66421961 ... 225.83084768 262.90885328
 152.73261088]",3782.705925830549,1965.4195764053472,1354.1394697770868,769.2725672201218,857.4970896779063
"[   4.43895659  197.11543046  235.65387588 ...   95.27540861  -88.24943132
 -172.61732935]",2152.705773456725,553.2073883990039,2924.8403084525253,2946.9494952190785,3548.023575654336
"[  6.75540955  80.10514044 123.09664849 ... 131.28645002 109.7305147
  96.54904259]",757.3691256188696,293.5110249194333,2405.248844941036,540.2976653440775,2792.8371668696645
